Date,USD,JPY,GBP,CHF,AUD,CAD,CNY,HKD,KRW,MYR,NZD,PHP,SGD,THB,ZAR
18/10/2019,1.1144,120.97,0.86435,1.0996,1.6278,1.4639,7.8941,8.7396,1314.33,4.6654,1.7488,57.07,1.5214,33.761,16.4566
17/10/2019,1.1113,120.81,0.8684,1.0991,1.6294,1.4644,7.8657,8.7171,1310.18,4.6443,1.7564,57.021,1.5171,33.689,16.5285
16/10/2019,1.1025,119.9,0.8656,1.0997,1.6394,1.4563,7.827,8.65,1310.51,4.625,1.7653,56.845,1.5138,33.533,16.5129
15/10/2019,1.1007,119.23,0.87058,1.0977,1.6293,1.4562,7.7943,8.6351,1305.51,4.6125,1.7551,56.829,1.5088,33.434,16.359
14/10/2019,1.1031,119.4,0.87983,1.0983,1.6325,1.4576,7.7988,8.6529,1307.06,4.6198,1.7529,56.899,1.5103,33.529,16.3283
11/10/2019,1.1043,119.75,0.87518,1.1025,1.6246,1.4679,7.8417,8.6614,1308.61,4.622,1.7419,56.927,1.5177,33.642,16.3978
10/10/2019,1.103,118.52,0.90155,1.0948,1.6307,1.4678,7.8567,8.6522,1315.87,4.6205,1.7422,56.97,1.5187,33.537,16.6898
9/10/2019,1.0981,117.91,0.8985,1.0927,1.6282,1.4607,7.8265,8.6143,1314.77,4.6087,1.7381,56.816,1.5153,33.311,16.6248
8/10/2019,1.0986,117.43,0.89795,1.0898,1.6286,1.4623,7.8474,8.6178,1316.41,4.607,1.7373,56.955,1.5168,33.403,16.7732
7/10/2019,1.0993,117.44,0.89155,1.0924,1.6316,1.4633,7.8582,8.6237,1315.2,4.6094,1.7452,57.024,1.5175,33.476,16.6332
4/10/2019,1.0979,117.23,0.89045,1.0913,1.6247,1.4612,7.8497,8.6099,1312.32,4.5953,1.735,56.811,1.5139,33.437,16.6446
3/10/2019,1.0951,117.17,0.8879,1.0957,1.6294,1.4606,7.8282,8.5882,1317.84,4.5857,1.7421,56.738,1.5128,33.461,16.6077
2/10/2019,1.0925,117.47,0.8897,1.094,1.6351,1.4467,7.8096,8.5666,1318.2,4.5825,1.7512,56.806,1.5137,33.458,16.6627
1/10/2019,1.0898,118,0.88955,1.0906,1.6274,1.4466,7.7903,8.5449,1310.56,4.5712,1.7528,56.61,1.5108,33.43,16.67
30/09/2019,1.0889,117.59,0.88573,1.0847,1.6126,1.4426,7.7784,8.5368,1304.83,4.5592,1.7375,56.553,1.506,33.315,16.5576
27/09/2019,1.0935,118.21,0.88778,1.086,1.6187,1.4493,7.7947,8.5727,1310.45,4.5796,1.7388,56.736,1.51,33.51,16.4831
26/09/2019,1.0938,117.73,0.88505,1.0864,1.6162,1.4482,7.7976,8.5739,1313.91,4.5861,1.7315,57.064,1.5104,33.509,16.3723
25/09/2019,1.0982,118,0.88668,1.0841,1.6236,1.458,7.8239,8.6059,1318.39,4.6015,1.7435,57.475,1.5133,33.577,16.5085
24/09/2019,1.1003,118.45,0.88153,1.0878,1.6189,1.4586,7.8199,8.6265,1313.66,4.6009,1.7428,57.358,1.5145,33.63,16.3599
23/09/2019,1.0985,118.07,0.88343,1.0891,1.6224,1.4586,7.8279,8.6116,1315.27,4.5976,1.7514,57.272,1.514,33.499,16.3465
20/09/2019,1.103,119.11,0.8823,1.0942,1.6243,1.4636,7.8207,8.6413,1311.24,4.5995,1.7579,57.375,1.5176,33.636,16.3991
19/09/2019,1.1067,119.46,0.88735,1.097,1.6291,1.4686,7.8518,8.6649,1321.64,4.6385,1.7536,57.803,1.5243,33.782,16.2351
18/09/2019,1.1053,119.54,0.8872,1.0999,1.6149,1.4645,7.8349,8.6533,1316.22,4.6246,1.7428,57.643,1.5182,33.75,16.1576
17/09/2019,1.1026,119.23,0.88813,1.0966,1.6122,1.462,7.8249,8.6266,1311.65,4.6149,1.7426,57.712,1.5175,33.701,16.278
16/09/2019,1.1031,118.96,0.8851,1.0932,1.6054,1.4619,7.7957,8.6266,1306.13,4.6088,1.7324,57.692,1.5158,33.672,16.1498
13/09/2019,1.1096,119.83,0.89093,1.094,1.6126,1.4663,7.8589,8.6832,1306,4.6209,1.7354,57.644,1.5226,33.776,16.0983
12/09/2019,1.0963,118.14,0.8892,1.0892,1.5943,1.4468,7.7702,8.5826,1296.86,4.5664,1.7032,56.912,1.5091,33.334,15.9936
11/09/2019,1.1003,118.51,0.89133,1.0934,1.6021,1.4468,7.8309,8.6261,1312.34,4.5987,1.7147,57.354,1.518,33.653,16.1384
10/09/2019,1.104,118.52,0.893,1.0943,1.6103,1.4536,7.8445,8.6559,1315.87,4.6053,1.7194,57.425,1.5227,33.799,16.1993
9/09/2019,1.1033,118.01,0.89275,1.0923,1.6066,1.4515,7.861,8.6503,1315.99,4.6015,1.7129,57.195,1.5223,33.8,16.1931
6/09/2019,1.1027,118.01,0.89635,1.0928,1.6135,1.4583,7.8442,8.6446,1314.72,4.6098,1.7208,57.208,1.5229,33.819,16.2808
5/09/2019,1.1058,117.97,0.8958,1.0863,1.621,1.4602,7.8996,8.6686,1323.9,4.6327,1.7305,57.412,1.5295,33.777,16.3765
4/09/2019,1.1018,117.03,0.90255,1.0848,1.6225,1.4679,7.8808,8.6389,1327.96,4.6273,1.7343,57.205,1.527,33.732,16.3729
3/09/2019,1.0937,116.05,0.90885,1.0829,1.6247,1.4627,7.8513,8.5788,1328.8,4.6162,1.7385,57.19,1.5237,33.548,16.5525
2/09/2019,1.0968,116.66,0.9082,1.0875,1.6338,1.4632,7.8657,8.6021,1329.49,4.6269,1.7396,57.2,1.5253,33.6,16.6827
30/08/2019,1.1036,117.28,0.90565,1.0909,1.6398,1.4658,7.8908,8.6549,1333.21,4.6412,1.749,57.462,1.5312,33.754,16.8299
29/08/2019,1.1072,117.68,0.90531,1.088,1.6402,1.4699,7.9081,8.6876,1340.01,4.6696,1.7457,57.793,1.5354,33.886,16.895
28/08/2019,1.1083,117.18,0.90823,1.0872,1.6431,1.4754,7.9357,8.6959,1345.47,4.6712,1.7458,57.998,1.5393,33.931,17.0319
27/08/2019,1.1104,117.43,0.90435,1.0884,1.6412,1.4689,7.9519,8.711,1346.43,4.667,1.7415,58.095,1.5411,33.935,16.9845
26/08/2019,1.1116,117.67,0.90808,1.0885,1.643,1.4788,7.9429,8.7195,1348.82,4.6748,1.7431,58.327,1.5432,34.004,16.9646
23/08/2019,1.1065,117.79,0.90453,1.0893,1.6396,1.4741,7.8439,8.6776,1341.19,4.6362,1.736,58.008,1.536,33.997,16.8439
22/08/2019,1.1083,118.13,0.9115,1.0905,1.638,1.4722,7.8523,8.6889,1340.99,4.6421,1.738,57.985,1.5361,34.13,16.8177
21/08/2019,1.1104,118.24,0.91545,1.0875,1.6337,1.4761,7.8438,8.7072,1335.79,4.6387,1.7308,57.941,1.5354,34.173,16.8573
20/08/2019,1.1076,117.79,0.91623,1.086,1.6347,1.4762,7.818,8.6868,1337.78,4.6263,1.7286,57.964,1.5351,34.086,17.0117
19/08/2019,1.1103,118.34,0.91583,1.0884,1.6376,1.4729,7.8283,8.7095,1343.14,4.6377,1.7296,58.171,1.5376,34.247,17.0524
16/08/2019,1.1076,117.77,0.91033,1.0854,1.632,1.473,7.7978,8.6863,1338.6,4.6281,1.7208,58.012,1.5356,34.208,16.8081
15/08/2019,1.115,118.37,0.91863,1.0863,1.6442,1.4841,7.8463,8.744,1353.11,4.6758,1.7311,58.759,1.5483,34.403,17.044
14/08/2019,1.1188,118.48,0.92673,1.0862,1.6579,1.4872,7.8526,8.7774,1358.5,4.6861,1.74,58.581,1.553,34.509,17.127
13/08/2019,1.1222,118.01,0.9283,1.0853,1.6589,1.4889,7.9303,8.8057,1373.2,4.7104,1.7417,58.743,1.5576,34.648,17.2289
12/08/2019,1.1194,117.69,0.92615,1.0876,1.6589,1.4807,7.9014,8.7825,1364.55,4.7022,1.7352,58.424,1.552,34.506,17.2164
9/08/2019,1.1198,118.51,0.9282,1.0897,1.6452,1.4796,7.9039,8.779,1356.25,4.6858,1.7254,58.207,1.5481,34.4,17.006
8/08/2019,1.1193,118.64,0.92115,1.0923,1.6483,1.4874,7.8873,8.7774,1353.16,4.6843,1.7335,58.347,1.5483,34.413,16.9516
7/08/2019,1.1202,118.48,0.92353,1.0921,1.6628,1.492,7.8957,8.7834,1361.74,4.6925,1.7411,58.562,1.549,34.485,16.7546
6/08/2019,1.1187,119.1,0.9183,1.0919,1.6467,1.4785,7.8521,8.767,1357.32,4.684,1.7073,58.269,1.5441,34.394,16.5635
5/08/2019,1.1182,118.61,0.9188,1.0893,1.652,1.4775,7.8705,8.7638,1359.84,4.6724,1.7138,58.191,1.5453,34.435,16.6794
2/08/2019,1.1106,118.57,0.91505,1.0931,1.6365,1.4698,7.7058,8.6924,1333.44,4.6173,1.7026,57.307,1.529,34.157,16.3271
1/08/2019,1.1037,120.18,0.9115,1.0988,1.6135,1.4602,7.6177,8.6367,1313.68,4.5734,1.6856,56.502,1.5178,34.099,15.9959
31/07/2019,1.1151,121.04,0.91623,1.1041,1.6175,1.4662,7.6743,8.7289,1318.25,4.6015,1.6883,56.685,1.5261,34.273,15.8634
30/07/2019,1.1154,121,0.91653,1.1038,1.6189,1.4691,7.6761,8.7259,1317.25,4.601,1.6855,56.701,1.5283,34.36,15.7801
29/07/2019,1.1119,120.81,0.90443,1.1037,1.611,1.4645,7.6648,8.6937,1316.82,4.5866,1.6796,56.72,1.525,34.308,15.8158
26/07/2019,1.1138,121.06,0.89633,1.1053,1.6082,1.468,7.6609,8.7078,1317.79,4.5904,1.6767,56.81,1.5242,34.411,15.7656
25/07/2019,1.1115,120.15,0.88963,1.0989,1.5943,1.4591,7.6393,8.6851,1312.16,4.5733,1.6596,56.797,1.5179,34.306,15.4679
24/07/2019,1.114,120.41,0.89143,1.0982,1.596,1.4627,7.6588,8.7038,1311.47,4.5831,1.6613,56.964,1.5196,34.428,15.5004
23/07/2019,1.1173,120.82,0.8983,1.0985,1.5898,1.4691,7.6856,8.7266,1317.02,4.6016,1.6605,57.128,1.5238,34.519,15.4992
22/07/2019,1.1215,121.03,0.89968,1.1007,1.5912,1.4665,7.7168,8.7585,1320.34,4.6127,1.6543,57.321,1.526,34.593,15.5802
19/07/2019,1.1226,120.93,0.89635,1.1033,1.5913,1.4655,7.7217,8.7621,1319.12,4.6107,1.6582,57.283,1.5259,34.57,15.6369
18/07/2019,1.1216,120.89,0.89853,1.1064,1.5944,1.465,7.7168,8.7654,1321.3,4.6143,1.664,57.324,1.5261,34.635,15.6932
17/07/2019,1.1215,121.42,0.9034,1.1095,1.6009,1.4654,7.7131,8.7636,1324.68,4.6144,1.6679,57.342,1.5273,34.705,15.6611
16/07/2019,1.1223,121.13,0.9026,1.1075,1.5955,1.4643,7.7187,8.7736,1322.95,4.6069,1.6693,57.114,1.5234,34.662,15.5709
15/07/2019,1.1269,121.62,0.89873,1.1071,1.6023,1.4684,7.7484,8.8201,1329,4.6299,1.6751,57.506,1.5283,34.816,15.6215
12/07/2019,1.1253,121.83,0.89788,1.1087,1.6102,1.4667,7.7432,8.8033,1326.69,4.6284,1.6871,57.559,1.5308,34.789,15.7072
11/07/2019,1.1285,121.94,0.8979,1.1114,1.6154,1.4735,7.7477,8.8264,1324.03,4.6443,1.6889,57.803,1.5288,34.549,15.65
10/07/2019,1.122,122.2,0.89928,1.1133,1.621,1.4713,7.7227,8.7692,1325.21,4.6434,1.6997,57.756,1.527,34.586,15.8875
9/07/2019,1.1205,121.93,0.89975,1.1137,1.6164,1.4706,7.7155,8.7508,1325.05,4.641,1.6937,57.529,1.525,34.551,15.8712
8/07/2019,1.1215,121.8,0.89625,1.1127,1.6058,1.4642,7.7173,8.7482,1322.07,4.6436,1.6888,57.58,1.5247,34.514,15.8813
5/07/2019,1.126,121.77,0.89703,1.1126,1.6057,1.4712,7.7425,8.7758,1318.43,4.6566,1.6912,57.664,1.5282,34.529,15.8865
4/07/2019,1.1288,121.65,0.8973,1.112,1.6076,1.4749,7.7567,8.7899,1319.51,4.6653,1.6888,57.683,1.5307,34.603,15.7869
3/07/2019,1.1293,121.61,0.8975,1.1116,1.6093,1.4794,7.7703,8.8054,1321.04,4.6774,1.6883,57.781,1.5318,34.534,15.9387
2/07/2019,1.1301,122.36,0.89443,1.1169,1.6155,1.4819,7.7706,8.8194,1318.3,4.6769,1.6956,57.781,1.5317,34.643,15.9594
1/07/2019,1.1349,122.93,0.89718,1.1141,1.6226,1.4866,7.7654,8.8639,1318.27,4.6904,1.6941,57.953,1.5359,34.771,16.0216
28/06/2019,1.138,122.6,0.89655,1.1105,1.6244,1.4893,7.8185,8.8866,1315.35,4.7082,1.696,58.335,1.5395,34.897,16.1218
27/06/2019,1.137,122.64,0.89428,1.1121,1.6251,1.4928,7.8199,8.8836,1313.12,4.7117,1.6996,58.209,1.5393,35.003,16.0893
26/06/2019,1.1362,122.4,0.89603,1.1113,1.6277,1.4947,7.8139,8.8724,1312.86,4.7124,1.7004,58.456,1.5387,34.955,16.2802
25/06/2019,1.1388,121.97,0.89485,1.1108,1.6341,1.5001,7.8347,8.8915,1314.27,4.7119,1.714,58.477,1.5411,34.973,16.2881
24/06/2019,1.1394,122.25,0.89365,1.1109,1.6385,1.503,7.8354,8.9,1317.77,4.7171,1.7244,58.531,1.5429,35.008,16.3295
21/06/2019,1.1316,121.64,0.89425,1.1107,1.6386,1.4928,7.7792,8.8424,1314.41,4.7002,1.7261,58.253,1.5362,34.859,16.2178
20/06/2019,1.1307,121.71,0.89155,1.1142,1.6323,1.4886,7.7502,8.8379,1312.25,4.6901,1.7158,58.159,1.5336,34.978,16.1309
19/06/2019,1.1207,121.49,0.8902,1.1176,1.6303,1.499,7.7378,8.7683,1318.62,4.676,1.7173,58.176,1.5323,35.05,16.2693
18/06/2019,1.1187,121.08,0.89403,1.1175,1.6349,1.5016,7.7486,8.7643,1325.56,4.6778,1.7192,58.261,1.5338,35.043,16.3782
17/06/2019,1.1234,122.06,0.89208,1.1214,1.6355,1.5069,7.7794,8.7963,1333.25,4.6913,1.7259,58.703,1.54,35.196,16.6463
14/06/2019,1.1265,121.9,0.89093,1.1211,1.6324,1.5018,7.7997,8.817,1333.6,4.6981,1.7241,58.539,1.5403,35.101,16.6529
13/06/2019,1.1289,122.44,0.88948,1.1207,1.6336,1.5021,7.8144,8.8375,1335.74,4.7068,1.7201,58.556,1.5423,35.25,16.7876
12/06/2019,1.1323,122.72,0.88805,1.1252,1.6292,1.5059,7.8346,8.857,1337.81,4.7075,1.7206,58.815,1.5445,35.379,16.7129
11/06/2019,1.132,123.09,0.89085,1.1233,1.6273,1.5002,7.8243,8.87,1337.48,4.7123,1.7206,58.81,1.5446,35.403,16.714
10/06/2019,1.1301,122.78,0.89248,1.12,1.6235,1.5004,7.8365,8.8634,1339.72,4.7052,1.7086,58.869,1.5453,35.423,16.7993
7/06/2019,1.1273,122.27,0.88675,1.1191,1.6173,1.5061,7.7893,8.8396,1336.22,4.6883,1.7016,58.605,1.5407,35.341,16.9681
6/06/2019,1.1266,121.82,0.88558,1.1174,1.6132,1.5096,7.788,8.8333,1328.9,4.6872,1.6983,58.249,1.5363,35.285,16.7523
5/06/2019,1.1257,121.96,0.88631,1.1163,1.6114,1.507,7.7754,8.8257,1324.33,4.6711,1.6943,58.28,1.5364,35.302,16.589
4/06/2019,1.1244,121.62,0.88738,1.1178,1.6116,1.5111,7.7686,8.8143,1330.9,4.6886,1.7062,58.207,1.5396,35.188,16.4791
3/06/2019,1.1185,121.17,0.88618,1.1162,1.6077,1.5098,7.7253,8.7645,1323.45,4.6742,1.704,58.012,1.5328,35.138,16.291
31/05/2019,1.1151,121.27,0.88693,1.1214,1.6136,1.5115,7.7045,8.7457,1328.31,4.6747,1.7134,58.225,1.5378,35.282,16.3834
30/05/2019,1.1134,122.1,0.88178,1.1228,1.6098,1.5029,7.6903,8.7386,1325.97,4.6655,1.7095,58.064,1.5361,35.428,16.3022
29/05/2019,1.1156,121.91,0.88225,1.1217,1.6116,1.5065,7.7081,8.757,1333.3,4.6788,1.7106,58.38,1.5413,35.521,16.5276
28/05/2019,1.1192,122.45,0.88373,1.1254,1.6162,1.5071,7.7345,8.7839,1329.89,4.6878,1.7088,58.489,1.542,35.602,16.3494
27/05/2019,1.1198,122.56,0.88225,1.1257,1.6168,1.5061,7.7254,8.7899,1326.85,4.688,1.7107,58.466,1.5393,35.643,16.1888
24/05/2019,1.1187,122.61,0.88318,1.1215,1.6205,1.5053,7.7206,8.7806,1328.29,4.6857,1.7109,58.403,1.5403,35.636,16.1554
23/05/2019,1.1139,122.56,0.881,1.1224,1.6199,1.5,7.7058,8.7424,1327.41,4.6728,1.7155,58.498,1.5391,35.639,16.0935
22/05/2019,1.1171,123.27,0.8828,1.1252,1.6221,1.4952,7.7108,8.7692,1329.3,4.6756,1.7173,58.61,1.5399,35.686,16.0504
21/05/2019,1.1161,123.27,0.8761,1.1274,1.6223,1.4966,7.7081,8.7609,1331.88,4.672,1.7142,58.653,1.5382,35.643,16.0909
20/05/2019,1.1167,122.67,0.8762,1.1263,1.6141,1.5,7.7228,8.7656,1333.12,4.6712,1.7071,58.866,1.5366,35.567,16.0392
17/05/2019,1.1172,122.34,0.87595,1.1283,1.6239,1.5074,7.7245,8.7694,1334.38,4.6721,1.7107,58.908,1.5365,35.499,16.0667
16/05/2019,1.1203,122.81,0.87463,1.1306,1.6213,1.5039,7.7067,8.7934,1332.17,4.6655,1.7063,58.797,1.534,35.396,15.8555
15/05/2019,1.1183,122.24,0.8682,1.1276,1.6166,1.5075,7.6925,8.7784,1331.31,4.6728,1.7067,58.588,1.5317,35.322,15.962
14/05/2019,1.1226,123,0.86723,1.1307,1.6162,1.5117,7.7252,8.8112,1333.2,4.6818,1.7056,58.898,1.5366,35.362,15.9746
13/05/2019,1.1245,123.06,0.8635,1.1319,1.6142,1.5117,7.7335,8.826,1335.85,4.683,1.7087,58.969,1.5389,35.619,16.0868
10/05/2019,1.123,123.25,0.8625,1.1378,1.6059,1.5132,7.6628,8.8135,1325.32,4.6781,1.7025,58.722,1.5305,35.464,15.9762
9/05/2019,1.1193,122.91,0.8612,1.139,1.6046,1.5093,7.6374,8.7844,1324.18,4.648,1.7015,58.477,1.5266,35.577,16.0432
8/05/2019,1.1202,123.31,0.86095,1.1407,1.5987,1.5074,7.595,8.7922,1313.49,4.6471,1.6993,58.437,1.5257,35.622,16.0691
7/05/2019,1.1185,123.73,0.85645,1.1415,1.5944,1.5065,7.571,8.7781,1309.83,4.6401,1.6957,58.108,1.5242,35.68,16.1219
6/05/2019,1.1199,124.13,0.8547,1.1403,1.6021,1.5095,7.5771,8.7871,1311.18,4.6448,1.6936,58.187,1.5266,35.73,16.2549
3/05/2019,1.1155,124.4,0.85785,1.1383,1.5943,1.5019,7.5124,8.7512,1305.08,4.6187,1.6856,57.86,1.5209,35.724,16.2072
2/05/2019,1.1212,125.01,0.8593,1.1419,1.597,1.5064,7.5508,8.7958,1304.15,4.6384,1.6916,58.023,1.5259,35.906,16.2178
30/04/2019,1.1218,124.93,0.86248,1.1437,1.5911,1.5075,7.5541,8.8007,1308.01,4.6314,1.6805,58.125,1.5263,35.802,16.0224
29/04/2019,1.115,124.64,0.8634,1.1379,1.5825,1.5028,7.5067,8.746,1294,4.6089,1.673,58.114,1.5191,35.624,15.9947
26/04/2019,1.1133,124.45,0.8634,1.1372,1.5824,1.502,7.4991,8.7337,1292.46,4.6079,1.6739,58.074,1.5175,35.614,16.0481
25/04/2019,1.1123,124.45,0.86435,1.1368,1.5906,1.5023,7.5047,8.7243,1293.77,4.6049,1.6884,58.156,1.5189,35.749,16.1628
24/04/2019,1.1209,125.34,0.86545,1.1416,1.5922,1.5078,7.5304,8.791,1290.23,4.6293,1.6922,58.491,1.5235,35.869,16.0928
23/04/2019,1.1245,125.82,0.8645,1.147,1.5814,1.5057,7.5557,8.8211,1284.26,4.6431,1.6889,58.541,1.5259,35.945,15.9686
18/04/2019,1.125,125.86,0.8647,1.1383,1.5719,1.5065,7.5445,8.8265,1278.95,4.6609,1.6819,58.147,1.5251,35.792,15.8482
17/04/2019,1.1301,126.51,0.86593,1.14,1.5712,1.507,7.5594,8.8656,1280.65,4.6724,1.6784,58.381,1.5286,35.926,15.7872
16/04/2019,1.1305,126.59,0.8639,1.1371,1.5767,1.511,7.5846,8.8665,1283.17,4.6736,1.6713,58.517,1.5302,35.961,15.8797
15/04/2019,1.1313,126.66,0.86305,1.1345,1.5761,1.506,7.5867,8.8685,1281.37,4.6573,1.6729,58.476,1.5299,35.936,15.8192
12/04/2019,1.1321,126.76,0.8629,1.1326,1.5771,1.5082,7.5939,8.8788,1283,4.658,1.6748,58.553,1.5318,35.955,15.7631
11/04/2019,1.1264,125.3,0.86168,1.1304,1.576,1.5067,7.5672,8.8354,1285.17,4.6383,1.6705,58.506,1.5254,35.848,15.7752
10/04/2019,1.1279,125.38,0.86083,1.128,1.5785,1.5032,7.5758,8.8405,1283.09,4.6328,1.6697,58.543,1.5258,35.839,15.7391
9/04/2019,1.1277,125.51,0.86335,1.127,1.5781,1.4984,7.5688,8.844,1284.96,4.622,1.6718,58.682,1.5255,35.804,15.8215
8/04/2019,1.1246,125.36,0.86183,1.1245,1.5823,1.5042,7.5561,8.8247,1288.11,4.6123,1.6694,58.633,1.5243,35.942,15.8562
5/04/2019,1.1233,125.44,0.85938,1.1235,1.5787,1.503,7.5457,8.8173,1277.64,4.5985,1.6662,58.537,1.5215,35.833,15.8078
4/04/2019,1.1219,125.01,0.85418,1.1207,1.5781,1.4987,7.5353,8.8062,1276.07,4.5768,1.6599,58.637,1.5187,35.654,15.8758
3/04/2019,1.1243,125.3,0.8539,1.1206,1.5794,1.4964,7.5423,8.8246,1275.35,4.59,1.6551,58.608,1.5209,35.697,15.912
2/04/2019,1.12,124.73,0.86,1.1195,1.5817,1.4919,7.5265,8.7918,1272.75,4.5715,1.6544,58.706,1.5178,35.56,15.8256
1/04/2019,1.1236,124.68,0.85658,1.118,1.5775,1.5006,7.541,8.8201,1275.24,4.5848,1.6458,58.972,1.5213,35.657,15.9175
29/03/2019,1.1235,124.45,0.8583,1.1181,1.5821,1.5,7.5397,8.8195,1276.46,4.5838,1.65,59.075,1.5214,35.632,16.2642
28/03/2019,1.1218,124.16,0.85555,1.1185,1.585,1.5066,7.5595,8.8061,1277.91,4.5797,1.6509,59.303,1.5227,35.752,16.4942
27/03/2019,1.1261,124.42,0.85118,1.1196,1.5888,1.5101,7.5729,8.8389,1281,4.5984,1.6568,59.418,1.5259,35.844,16.4253
26/03/2019,1.1291,124.72,0.8533,1.1222,1.5832,1.5132,7.5818,8.8622,1280.91,4.5971,1.6345,59.404,1.5254,35.73,16.2218
25/03/2019,1.1325,124.65,0.85638,1.1237,1.5931,1.5204,7.6015,8.8888,1283.07,4.6081,1.6413,59.411,1.5286,35.804,16.2997
22/03/2019,1.1302,124.6,0.8589,1.1243,1.5923,1.5155,7.5868,8.8683,1282.81,4.5937,1.6433,59.337,1.5266,35.793,16.2469
21/03/2019,1.1387,125.92,0.8665,1.1309,1.5985,1.5189,7.6198,8.9359,1285.36,4.6081,1.652,59.89,1.535,36.12,16.1636
20/03/2019,1.1354,126.63,0.8628,1.1338,1.5999,1.5125,7.6014,8.9128,1281.96,4.6109,1.6567,60.042,1.5335,36.032,16.3783
19/03/2019,1.1358,126.59,0.85548,1.1353,1.5986,1.506,7.6237,8.9161,1283.15,4.6232,1.6535,60.029,1.5342,35.982,16.3726
18/03/2019,1.1349,126.54,0.8566,1.136,1.5981,1.5134,7.6186,8.9089,1284.66,4.6263,1.6537,59.809,1.5335,35.954,16.3174
15/03/2019,1.1308,126.16,0.85415,1.136,1.5988,1.5118,7.5922,8.8766,1284.65,4.6171,1.6532,59.491,1.5313,35.846,16.3782
14/03/2019,1.1295,126.09,0.85228,1.1351,1.603,1.5074,7.5984,8.8665,1283.62,4.618,1.6585,59.601,1.5325,35.896,16.382
13/03/2019,1.1303,125.89,0.8588,1.1373,1.6005,1.5087,7.5818,8.8728,1279.12,4.6224,1.6538,59.572,1.5325,35.729,16.1987
12/03/2019,1.1275,125.27,0.86145,1.1369,1.5926,1.5111,7.5643,8.8508,1273.88,4.6047,1.6436,59.633,1.5292,35.697,16.1186
11/03/2019,1.1244,124.91,0.8624,1.1349,1.5935,1.5093,7.5612,8.8264,1275.28,4.5982,1.6492,58.751,1.5283,35.655,16.152
8/03/2019,1.1222,124.72,0.85905,1.1324,1.5964,1.5099,7.5451,8.8092,1275.6,4.5916,1.653,58.706,1.5257,35.675,16.3022
7/03/2019,1.1271,125.97,0.8588,1.1355,1.6014,1.5131,7.5622,8.8476,1273.15,4.6065,1.6631,58.923,1.5308,35.819,16.1514
6/03/2019,1.1305,126.4,0.8597,1.136,1.6072,1.5128,7.5857,8.8743,1275.05,4.6289,1.6679,59.083,1.5349,36.012,16.0583
5/03/2019,1.1329,126.8,0.86358,1.1341,1.6017,1.5116,7.5939,8.8929,1276.61,4.6152,1.6682,59.325,1.5358,36.015,16.0513
4/03/2019,1.1337,126.91,0.85775,1.1352,1.599,1.5092,7.5985,8.8986,1276.68,4.6204,1.666,58.726,1.5361,36.142,16.1463
1/03/2019,1.1383,127.35,0.85968,1.1363,1.6,1.4971,7.6332,8.9344,1282.12,4.6374,1.6656,58.986,1.5396,36.113,16.1426
28/02/2019,1.1416,126.44,0.85835,1.1335,1.5988,1.5042,7.6309,8.9613,1281.07,4.6446,1.6685,58.999,1.539,35.983,15.9479
27/02/2019,1.1386,125.9,0.85503,1.1354,1.5909,1.4962,7.6073,8.9376,1273.47,4.6316,1.6581,58.981,1.5346,35.741,15.7838
26/02/2019,1.1361,125.93,0.86055,1.1371,1.5897,1.5024,7.6077,8.9178,1270,4.6157,1.652,59.144,1.5332,35.583,15.752
25/02/2019,1.1355,125.75,0.86828,1.1351,1.5831,1.4924,7.5952,8.9122,1269.19,4.6186,1.647,58.906,1.5321,35.513,15.7583
22/02/2019,1.1325,125.56,0.87263,1.1346,1.5923,1.4976,7.6109,8.8884,1273.2,4.6174,1.6639,59.052,1.5324,35.493,15.8607
21/02/2019,1.1354,125.7,0.86805,1.1367,1.5969,1.4951,7.6275,8.9098,1277.61,4.632,1.6648,59.193,1.5352,35.39,15.8539
20/02/2019,1.1342,125.61,0.86945,1.1342,1.5844,1.4956,7.6244,8.9026,1273.47,4.6183,1.6513,59.003,1.5326,35.268,16.0354
19/02/2019,1.1294,125.09,0.87185,1.1351,1.5881,1.4961,7.6418,8.8644,1273.5,4.6154,1.6549,58.97,1.5324,35.249,16
18/02/2019,1.1328,125.23,0.8762,1.1361,1.5825,1.4992,7.6637,8.8899,1275.31,4.6281,1.6473,59.325,1.5357,35.366,15.9743
15/02/2019,1.126,124.45,0.87938,1.134,1.5836,1.4959,7.6236,8.837,1269.32,4.5997,1.6432,59.036,1.5293,35.21,15.9011
14/02/2019,1.1268,125.12,0.87945,1.137,1.5848,1.4949,7.6347,8.8426,1270.39,4.5928,1.6488,58.992,1.531,35.331,15.9668
13/02/2019,1.1305,125.19,0.87553,1.1371,1.59,1.4972,7.6474,8.8728,1270,4.5977,1.6596,58.969,1.5339,35.419,15.6866
12/02/2019,1.1296,124.7,0.87705,1.1381,1.5926,1.4969,7.6477,8.8656,1269.23,4.6058,1.6767,58.858,1.5334,35.356,15.5521
11/02/2019,1.1309,124.63,0.87615,1.1351,1.5983,1.5005,7.6781,8.875,1272.6,4.6056,1.6768,58.974,1.5364,35.533,15.5344
8/02/2019,1.1346,124.57,0.8749,1.1357,1.6006,1.5098,7.6527,8.902,1273.96,4.6173,1.6809,59.149,1.5376,35.723,15.4417
